,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,audio_valence
970,Kryptonite,79.0,233933.0,0.00664,0.545,0.865,1.12e-05,11.0,0.168,-5.707999999999999,0.0,0.0286,99.01,0.5429999999999999
971,All For You,66.0,218706.0,0.0399,,0.7559999999999999,4.3700000000000005e-05,8.0,0.0924,-6.377999999999999,1.0,0.0376,137.039,0.6709999999999999
972,Motorcycle Drive By,58.0,262626.0,0.0127,0.422,0.5770000000000001,0.0008609999999999,0.0,,-9.292,1.0,0.0263,122.506,0.615
973,All Apologies,10.0,157733.0,0.91,0.743,0.0262,0.0241,4.0,0.0878,-27.691,1.0,0.0363,100.053,0.3329999999999999
974,Foolish Games,62.0,340666.0,0.944,0.298,0.0735,0.000401,5.0,0.0976,-16.472,1.0,0.0378,131.045,0.174
975,Where Have All the Cowboys Gone ? - Remastered Version,52.0,266320.0,0.119,0.68,0.723,7.69e-06,6.0,0.359,-5.598,0.0,0.0439,129.012,0.6759999999999999
976,Because The Night [MTV Unplugged Version],61.0,223373.0,0.26,0.408,0.79,0.00027,11.0,0.765,-8.138,0.0,0.103,122.624,0.347
977,Both Hands,51.0,218800.0,0.89,0.77,0.115,5.85e-06,7.0,0.105,-19.668,1.0,0.0632,138.966,0.353
978,Save Me,55.0,274493.0,0.604,0.616,0.346,0.00232,10.0,0.0914,-10.438,1.0,0.0304,143.351,0.344
979,You Learn - Live/Unplugged Version,62.0,261973.0,0.0639,0.308,0.7809999999999999,1.16e-05,0.0,0.978,-7.0520000000000005,1.0,0.0746,166.93099999999998,0.283
980,Three Marlenas,,299440.0,0.0154,0.619,0.584,2.47e-05,8.0,0.0873,-10.742,1.0,0.0255,107.28,0.5770000000000001
981,"The Times They Are A-Changin' - Live at Sony Music Studios, New York, NY - November 1994",49.0,348560.0,0.63,0.3929999999999999,0.416,0.0079099999999999,9.0,0.986,-13.243,1.0,0.0401,163.60399999999998,0.512
982,Sweet Child O' Mine,52.0,234133.0,0.0867,,0.865,3.53e-06,7.0,0.103,-3.1830000000000003,1.0,0.0282,124.278,0.659
983,Breathe - Remastered Version,54.0,247066.0,0.122,0.506,0.563,0.0,7.0,0.302,-6.881,1.0,0.0284,137.17700000000002,0.246
984,She Talks To Angels - Acoustic Bonus Version,46.0,379360.0,0.391,0.477,0.456,0.0,4.0,0.141,-7.726,1.0,0.0349,144.71,0.337
985,Cowboy Take Me Away,66.0,287266.0,0.365,0.467,0.622,0.00527,6.0,0.0982,-7.255,1.0,0.031,164.418,0.455
986,California Stars,57.0,298533.0,0.422,0.622,0.736,1.18e-05,9.0,0.0829,-9.229,1.0,0.0292,110.24,0.723
987,Annabelle,42.0,243866.0,0.8959999999999999,0.575,0.2019999999999999,0.00528,9.0,0.139,-11.925999999999998,0.0,0.0317,149.509,0.284
988,In the Aeroplane Over the Sea,65.0,202346.0,0.395,0.275,0.7140000000000001,0.0,7.0,0.115,-5.124,1.0,0.0328,94.082,0.242
989,Semi-Charmed Life,76.0,268360.0,0.00832,0.64,0.8640000000000001,0.0,7.0,0.123,-6.5760000000000005,1.0,0.0315,102.026,0.7
990,Mr. Jones,78.0,272506.0,0.211,0.581,0.8170000000000001,1.42e-06,0.0,0.246,-6.542000000000001,1.0,0.0382,141.607,0.779
991,Two Princes,74.0,256733.0,0.00162,0.5429999999999999,,2.1e-06,7.0,0.0565,-10.71,1.0,0.0601,103.731,0.836
992,Closing Time,75.0,273533.0,0.0237,0.486,0.867,1.66e-06,7.0,0.155,-5.483,1.0,0.0295,92.757,0.281
993,Save Tonight,68.0,239226.0,9.24e-05,0.547,0.693,5.4600000000000006e-05,0.0,0.113,-8.786,1.0,0.0353,119.567,0.583
994,Push,72.0,238666.0,0.0067,0.42,0.672,0.0,6.0,0.108,-7.902,1.0,,168.019,0.476
995,One Headlight,72.0,312587.0,0.00106,0.701,0.564,0.00277,2.0,0.0657,-9.039,1.0,0.0294,107.533,0.723
996,Hey Jealousy,63.0,236066.0,0.00117,0.4639999999999999,0.785,1.46e-06,6.0,0.3279999999999999,-7.42,0.0,0.0436,153.005,0.528
997,I'm Gonna Be (500 Miles),77.0,219466.0,0.151,0.851,0.551,0.0,4.0,0.0827,-5.1770000000000005,1.0,0.0396,131.922,0.807
998,Good,63.0,185093.0,0.000372,,0.657,0.0204,7.0,0.132,-6.872999999999999,1.0,0.0289999999999999,109.95,0.792
999,If You Could Only See,57.0,263280.0,0.00131,0.417,0.946,0.0,10.0,0.154,-4.056,0.0,0.0507,95.245,0.517
1000,You Get What You Give,75.0,300773.0,0.171,0.618,0.8959999999999999,0.0,2.0,0.0875,-5.357,1.0,0.0307,113.961,0.711
1001,Lump,70.0,134200.0,0.00468,0.499,0.873,0.0,6.0,0.165,-3.902,1.0,0.0386,142.726,0.8640000000000001
1002,Someday - Remastered,63.0,243333.0,0.0108,0.743,0.67,0.0702,1.0,0.22,-4.547,0.0,0.0293,110.832,0.934
1003,All I Want,60.0,196333.0,0.0558,0.6,0.8109999999999999,6.82e-06,5.0,0.109,-7.693,1.0,0.0788,124.303,0.622
1004,Flagpole Sitta,64.0,217266.0,0.0018399999999999,0.351,0.899,0.0001159999999999,7.0,0.284,-4.119,1.0,0.0432,145.015,0.508
1005,Laid,57.0,156866.0,0.0196,0.477,0.965,0.000126,0.0,0.138,-5.735,1.0,0.0361,116.251,0.642
1006,Selling The Drama,54.0,205413.0,0.00913,0.444,0.904,0.000111,6.0,0.145,-6.733,1.0,0.0633,124.253,0.341
1007,My Own Worst Enemy,73.0,169026.0,0.00129,0.494,0.946,0.0,4.0,0.3979999999999999,-2.757,1.0,0.0637,103.408,0.741
1008,In The Meantime,62.0,299506.0,0.083,0.2689999999999999,0.895,0.00266,9.0,0.153,-6.382000000000001,1.0,0.118,168.479,0.16
1009,Barely Breathing,61.0,254546.0,0.0281,0.482,0.807,0.0,0.0,0.177,-6.976,1.0,0.0457,187.918,0.516
1010,The Way,65.0,257093.0,0.154,0.653,0.8740000000000001,1.36e-05,6.0,0.307,-5.66,0.0,0.0341,120.84,0.902
1011,Everything You Want,65.0,257066.0,0.0504,0.637,0.759,0.0,3.0,0.0642,-6.388999999999999,0.0,0.0305,93.898,0.741
1012,Dyslexic Heart,51.0,271200.0,0.0391,0.637,0.902,3.57e-06,0.0,0.128,-5.064,1.0,0.0292,136.575,0.843
1013,What's My Age Again?,34.0,148573.0,0.0133,0.3979999999999999,0.954,0.000218,6.0,0.0891,-7.372999999999999,1.0,0.0715,157.766,0.433
1014,No Rain,75.0,217106.0,0.619,0.389,0.476,5.09e-05,9.0,0.255,-9.342,1.0,0.0316,148.11700000000002,0.5660000000000001
1015,Virtual Insanity - Remastered,55.0,229360.0,0.123,0.659,0.949,0.0,6.0,0.133,-4.682,1.0,0.105,92.025,0.512
1016,Got You (Where I Want You),56.0,242453.0,0.000405,0.47,0.644,0.293,8.0,0.134,-6.721,1.0,0.0269,75.597,0.521
1017,High,5.0,273933.0,0.0328,0.471,0.7709999999999999,1.19e-06,2.0,0.0594,-6.172000000000001,1.0,0.0365,160.958,0.221
1018,Who's Gonna Ride Your Wild Horses,15.0,316426.0,0.0409999999999999,0.436,0.682,0.000155,7.0,0.0712,-10.598,1.0,0.0384,132.66299999999998,0.416
1019,What's Up?,80.0,295493.0,0.16,0.561,0.555,0.0,11.0,0.114,-9.734,0.0,0.0287,134.369,0.497
1020,Shimmer - Single Version,65.0,213948.0,0.0019199999999999,0.263,0.784,0.0,7.0,0.15,-6.513999999999999,1.0,0.054,114.671,0.385
1021,How Bizarre,61.0,224165.0,0.3229999999999999,0.785,0.6859999999999999,1.83e-06,0.0,0.5660000000000001,-7.747999999999999,1.0,0.0497,124.918,0.838
1022,She's so High,73.0,224693.0,0.2,0.537,0.84,2.15e-06,9.0,0.0998,-4.626,1.0,0.0363,124.269,0.211
1023,Runaway Train,70.0,265866.0,0.0132,0.613,0.72,0.0,,0.104,-7.957000000000001,1.0,0.0425,117.341,0.561
1024,Alright,73.0,180880.0,0.000479,0.467,0.958,0.1989999999999999,4.0,0.299,-4.808,0.0,0.0775,145.92,0.701
1025,Bitter Sweet Symphony,32.0,358426.0,0.0415,0.389,0.889,0.0,9.0,0.4629999999999999,-6.546,1.0,0.0442,171.12099999999998,0.524
1026,,66.0,262746.0,0.2739999999999999,0.499,0.7609999999999999,9.38e-06,5.0,0.1369999999999999,-5.436,0.0,0.0367,76.118,0.5820000000000001
1027,Right Here Right Now,56.0,189293.0,0.0088,0.657,0.608,3.45e-06,2.0,0.103,-13.565,1.0,0.0287,106.862,0.723
1028,Crazy for This Girl,56.0,202026.0,0.000487,0.457,0.926,5.69e-05,,0.0949,-5.461,1.0,0.038,93.964,0.41
1029,One Week,56.0,169760.0,0.00854,0.7020000000000001,0.898,0.000154,9.0,0.0917,-6.002999999999999,1.0,0.0373,112.845,0.731
1030,Sex & Candy,70.0,173493.0,0.238,0.67,0.5579999999999999,0.0,2.0,0.106,-9.159,1.0,0.0251,80.51100000000001,0.63
1031,Send Me On My Way,57.0,261706.0,0.15,0.493,0.775,5.73e-06,0.0,0.142,-6.492999999999999,1.0,0.0752,119.384,0.6859999999999999
1032,Feed the Tree,47.0,209000.0,0.00325,0.547,0.718,0.672,0.0,0.0718,-8.309,1.0,0.0269,137.97799999999998,0.868
1033,Why I'm Here,50.0,238093.0,0.00913,0.638,0.6659999999999999,0.000843,8.0,0.111,-7.056,0.0,0.0233,100.01,0.47
1034,Beautiful Girl,52.0,207546.0,0.0187,0.675,0.6659999999999999,0.6920000000000001,11.0,0.1119999999999999,-6.067,1.0,0.027,120.558,0.434
1035,That Was A Crazy Game of Poker,53.0,522760.0,0.0323,0.529,0.665,1.11e-06,0.0,0.068,-8.658,1.0,0.0997,80.821,0.618
1036,Losing My Religion,7.0,267760.0,0.122,0.667,0.877,0.0,9.0,0.124,-4.541,0.0,0.0291,125.416,0.8109999999999999
1037,Unbelievable,11.0,209813.0,0.000341,0.637,0.8490000000000001,0.0386,1.0,0.141,-6.855,1.0,0.0362,104.074,0.936
1038,Little Black Backpack - Remastered,6.0,224939.0,0.000136,0.452,0.85,0.0,7.0,0.0988,-4.918,1.0,0.0503,118.1,0.324
1039,Teenage Dirtbag,72.0,241840.0,0.36,0.617,0.84,8.85e-05,4.0,0.179,-4.063,1.0,0.0512,94.676,0.57
1040,Come Out and Play,11.0,197800.0,0.0943,0.514,0.884,1.52e-06,7.0,0.0654,-3.765,1.0,0.151,158.262,0.898
1041,All Star,83.0,200373.0,0.0319,0.731,0.861,0.0,11.0,0.0829,-5.881,1.0,0.0323,104.034,0.78
1042,Absolutely (Story of a Girl) - Radio Mix,68.0,189333.0,0.000891,0.481,0.94,0.0,7.0,0.0939,-5.204,1.0,0.066,96.493,0.66
1043,Roll To Me,60.0,132306.0,0.417,0.5660000000000001,0.804,0.0,6.0,0.1119999999999999,-5.783,1.0,0.0364,149.989,0.858
1044,Hey Leonardo (She Likes Me For Me),4.0,208493.0,0.0437,0.637,0.846,0.0,1.0,0.105,-3.663,1.0,0.0346,103.119,0.634
1045,Inside Out,68.0,219466.0,0.114,0.483,0.818,0.0,11.0,0.367,-7.666,1.0,0.0444,175.668,0.691
1046,Blister in the Sun - 2002 Remastered Version,69.0,144333.0,0.2189999999999999,0.701,0.261,0.0,0.0,0.0821,-19.846,1.0,0.0938,97.042,0.89
1047,Cannonball,8.0,215573.0,0.00971,0.498,0.685,0.775,3.0,0.365,-11.795,1.0,0.0394,112.49,0.765
1048,Iris,79.0,289906.0,0.00133,0.291,0.79,5.61e-06,11.0,0.0811,-5.683,0.0,0.0363,155.667,0.513
1049,Into Your Arms,6.0,164466.0,0.0271,0.48,0.8909999999999999,3.24e-06,2.0,0.185,-5.001,1.0,0.0332,123.961,0.662
1050,Mmm Mmm Mmm Mmm,59.0,235173.0,0.25,0.58,0.575,1.83e-05,3.0,0.0813,-7.72,1.0,0.0231,92.934,0.37
1051,Santa Monica,,191506.0,0.156,0.491,0.942,0.0,7.0,0.367,-5.332999999999999,1.0,0.132,100.446,0.387
1052,It's The End Of The World As We Know It (And I Feel Fine),67.0,246933.0,0.026,0.3829999999999999,0.893,0.0,7.0,0.0251,-8.638,1.0,0.037,205.544,0.8029999999999999
1053,Shine,67.0,306040.0,0.294,0.54,0.423,0.0884,6.0,0.152,-8.799,1.0,0.0283,,0.353
1054,Run-Around,61.0,280093.0,0.0721,0.58,0.899,0.0,7.0,0.0942,-5.502999999999999,1.0,0.0818,152.311,0.847
1055,Lullaby,52.0,329866.0,0.0211,0.626,0.731,0.00231,7.0,0.249,-8.0,1.0,0.0455,79.971,0.545
1056,You Don't Know How It Feels,66.0,289440.0,0.119,0.765,0.502,0.0011,9.0,0.171,-7.393,1.0,0.0321,144.204,0.836
1057,All For You,66.0,218706.0,0.0399,0.631,0.7559999999999999,4.3700000000000005e-05,8.0,0.0924,-6.377999999999999,1.0,0.0376,137.039,0.6709999999999999
1058,Linger,77.0,274706.0,0.0783,0.439,0.434,4.8700000000000005e-05,7.0,0.14,-14.918,1.0,0.0265,94.845,0.204
1059,Ironic,60.0,,0.25,0.295,0.593,0.0,11.0,0.236,-7.572,1.0,0.0555,85.48200000000001,0.37
1060,Breakfast At Tiffany's,68.0,257373.0,0.12,0.628,0.8290000000000001,0.0,2.0,0.0969999999999999,-5.484,1.0,0.0293,110.377,0.503
1061,Crash into Me,68.0,316466.0,0.122,0.541,0.677,0.0191,4.0,0.0938,-10.764,1.0,0.0373,101.1,0.555
1062,Counting Blue Cars (Tell Me Your Thoughts On God),60.0,291906.0,0.0105,0.461,0.802,2.18e-05,2.0,0.253,-4.279,1.0,0.0289999999999999,100.179,0.384
1063,One Man Army,49.0,202293.0,0.0273,0.406,0.888,0.0,6.0,0.0848,-4.204,1.0,0.131,159.386,0.5920000000000001
1064,Lovefool - Radio Edit,75.0,193893.0,0.0646,0.64,0.602,0.0,9.0,0.375,-7.902,1.0,0.0299,111.87,0.951
1065,Stupid Girl,59.0,258133.0,0.00336,0.588,0.804,0.00172,11.0,0.0358,-4.006,1.0,0.0333,120.015,0.736
1066,The Freshmen,65.0,269466.0,0.0757,0.5710000000000001,0.505,1.04e-05,1.0,0.109,-9.312,0.0,0.0238,99.562,0.276
1067,Glycerine,15.0,266493.0,0.0365,0.447,0.337,0.00124,5.0,0.0945,-11.402,1.0,0.0325,114.422,0.0827
1068,The Distance,63.0,179600.0,0.0095,0.456,0.752,0.00145,11.0,0.0573,-8.121,0.0,0.09,183.569,0.897
1069,The Impression That I Get,66.0,194760.0,0.0908,0.425,0.936,0.00469,4.0,0.201,-5.354,1.0,0.145,182.318,0.665
1070,Far Behind,55.0,299733.0,0.00187,0.552,0.645,1.38e-06,7.0,0.0424,-6.595,1.0,0.0268,89.51799999999999,0.588
1071,Buddy Holly,72.0,159586.0,0.00611,0.535,0.931,7.26e-05,8.0,0.0887,-4.012,1.0,0.0451,120.958,0.825
1072,What I Got,20.0,171066.0,0.0172,0.795,0.706,0.000384,7.0,0.326,-7.494,1.0,0.1009999999999999,95.593,0.623
1073,Wonderwall - Remastered,75.0,258732.0,0.000453,0.372,0.865,0.0,2.0,0.2339999999999999,-4.918,1.0,0.0381,174.53,0.478
1074,Kiss Me,24.0,204753.0,0.1159999999999999,0.529,0.741,1.23e-06,3.0,0.0736,-5.6610000000000005,1.0,0.0268,100.004,0.455
1075,Closer to Fine,55.0,241600.0,0.368,0.54,0.677,0.0,9.0,0.2239999999999999,-6.349,1.0,0.0286,98.339,0.748
1076,Life Is A Highway,65.0,266560.0,0.0681,0.6829999999999999,0.7509999999999999,8.36e-06,5.0,0.248,-10.184,1.0,0.0346,103.036,0.841
1077,Fade Into You,72.0,295600.0,0.245,0.42,0.33,0.000679,9.0,0.0677,-13.925,1.0,0.0275,157.143,0.175
1078,New Age Girl,0.0,199087.0,0.105,0.632,0.6459999999999999,0.0,2.0,0.0454,-7.2,1.0,0.0519,137.933,0.777
1079,Friday I'm In Love,66.0,214400.0,0.000972,0.526,0.762,0.0001159999999999,0.0,0.3379999999999999,-12.437,0.0,0.0342,136.203,0.505
1080,High And Dry,74.0,257480.0,0.0718,0.418,0.3829999999999999,0.0177,4.0,0.0896,-11.782,1.0,0.0257,87.773,0.352
1081,Loser,70.0,235000.0,0.0341,0.66,0.627,9.64e-05,6.0,0.385,-10.397,0.0,0.124,85.44,0.789
1082,She Don't Use Jelly,58.0,222278.0,0.207,0.33,0.556,4.39e-05,7.0,0.315,-11.494000000000002,1.0,0.0796,173.828,0.506
1083,Everything About You,47.0,255160.0,0.00878,0.494,0.8170000000000001,2.26e-06,1.0,0.0958,-8.408999999999999,1.0,0.0516,122.671,0.755
1084,Everything Falls Apart,49.0,234133.0,0.0465,0.573,0.818,0.0,4.0,0.111,-5.157,1.0,0.0471,128.987,0.789
1085,Freak Of The Week,45.0,200640.0,0.000543,0.618,0.82,0.0,11.0,0.546,-4.593,0.0,0.0577,130.709,0.51
1086,Better Days (And The Bottom Drops Out),54.0,207026.0,0.173,0.758,0.8959999999999999,3.18e-05,9.0,0.136,-3.3110000000000004,1.0,0.0501,94.911,0.797
1087,Standing Outside a Broken Phone Booth with Money in My Hand,55.0,336800.0,0.136,0.725,0.614,0.792,0.0,0.062,-7.015,1.0,0.0409,95.039,0.429
1088,Bound For The Floor,55.0,223213.0,0.0001139999999999,0.621,0.495,0.00126,6.0,0.0592,-7.492000000000001,1.0,0.0618,119.207,0.638
1089,Smells Like Teen Spirit,77.0,301920.0,2.8600000000000004e-05,0.516,0.906,0.000101,1.0,0.105,-4.525,1.0,0.0658,116.775,0.728
1090,Wonderwall - Remastered,75.0,258732.0,0.000453,0.372,0.865,0.0,2.0,0.2339999999999999,-4.918,1.0,0.0381,174.53,0.478
1091,Basket Case,81.0,181533.0,0.00293,0.442,0.943,8.71e-06,3.0,0.091,-3.205,1.0,0.0602,85.064,0.7809999999999999
1092,Zombie,82.0,306410.0,0.0163,0.299,0.613,0.00359,7.0,0.368,-9.012,1.0,0.0347,166.96,0.306
1093,Are You Gonna Go My Way,75.0,211933.0,0.00165,0.619,0.67,0.0109,11.0,0.331,-10.319,0.0,0.0353,129.267,0.777
1094,All Star,41.0,200373.0,0.0395,0.731,0.867,0.0,11.0,0.0861,-5.881,1.0,0.032,104.019,0.7759999999999999
1095,Come As You Are,74.0,218920.0,0.000182,0.505,0.825,0.000948,4.0,0.0855,-5.721,0.0,0.0401,119.987,0.541
1096,Self Esteem,71.0,257826.0,0.0204,0.488,0.862,0.0,0.0,0.359,-7.595,1.0,0.0476,104.56,0.706
1097,Losing My Religion,20.0,268933.0,0.0943,0.7,0.6859999999999999,1.93e-06,9.0,0.0847,-10.338,0.0,0.0279,125.412,0.815
1098,Under The Bridge,83.0,264306.0,0.0576,0.5589999999999999,0.345,0.000105,4.0,0.141,-13.496,1.0,0.0459,84.581,0.4579999999999999
1099,Song 2 - 2012 Remastered Version,77.0,121160.0,,0.674,0.789,0.0071,8.0,0.0754,-6.903,1.0,0.0676,129.804,0.918
1100,Bitter Sweet Symphony,32.0,358426.0,0.0415,0.389,0.889,0.0,9.0,0.4629999999999999,-6.546,1.0,0.0442,171.12099999999998,0.524
1101,Creep,24.0,235666.0,0.00563,0.532,0.344,0.000473,7.0,0.115,-13.057,1.0,0.035,91.834,0.126
1102,Nothing Else Matters,29.0,388733.0,0.0505,0.5579999999999999,0.364,5.02e-06,4.0,0.0753,-11.258,0.0,0.0265,,0.17
1103,The Kids Aren't Alright,39.0,180160.0,0.00594,0.527,0.941,2.89e-05,1.0,0.0641,-4.213,1.0,0.0377,99.636,0.7929999999999999
1104,All The Small Things,80.0,168000.0,0.0122,0.439,0.8909999999999999,0.0,0.0,0.547,-4.763999999999999,1.0,0.057,148.599,0.695
1105,Don't Speak,39.0,263000.0,0.24,0.522,0.7070000000000001,2.04e-05,5.0,0.156,-7.113,0.0,0.0354,76.05,0.5720000000000001
1106,Killing In The Name,79.0,313573.0,0.0266,0.466,0.833,0.0,7.0,0.0327,-4.215,1.0,0.304,88.785,0.6609999999999999
1107,Closing Time,33.0,273533.0,0.0204,0.481,0.865,1.24e-06,7.0,0.17,-5.497999999999999,1.0,0.0283,92.086,0.241
1108,Loser,70.0,235000.0,0.0341,0.66,0.627,9.64e-05,6.0,0.385,-10.397,0.0,0.124,85.44,0.789
1109,Don't Look Back In Anger - Remastered,66.0,289559.0,0.0596,0.3329999999999999,0.922,2.05e-06,0.0,0.126,-4.087,1.0,0.0592,162.97799999999998,0.335
1110,Everlong,78.0,250546.0,5.96e-05,0.412,0.882,0.00031,11.0,0.0805,-5.54,0.0,0.0369,158.066,0.356
1111,1979 - Remastered 2012,76.0,266200.0,0.0166,0.765,0.7879999999999999,0.588,3.0,0.0513,-9.896,1.0,0.0332,126.879,0.964
1112,Drive,68.0,232533.0,0.0538,0.6509999999999999,0.7929999999999999,0.01,4.0,0.1369999999999999,-7.312,0.0,0.0338,90.573,0.682
1113,November Rain,38.0,537506.0,0.0165,0.1969999999999999,0.629,0.2789999999999999,11.0,0.125,-9.291,1.0,0.03,79.495,0.221
1114,Santeria,24.0,183200.0,0.0223,0.6729999999999999,0.772,1.23e-06,1.0,0.141,-5.246,0.0,0.0427,90.356,0.585
1115,Black Hole Sun,78.0,318586.0,0.0002029999999999,0.354,0.825,6.95e-05,6.0,0.0758,-5.325,1.0,0.0406,105.495,0.16
1116,No Rain,75.0,217106.0,0.619,0.389,,5.09e-05,9.0,0.255,-9.342,1.0,0.0316,148.11700000000002,0.5660000000000001
1117,Alive,19.0,341160.0,0.00541,0.298,0.825,1.46e-05,2.0,0.44,-8.052999999999999,1.0,0.0408,75.592,0.54
1118,Semi-Charmed Life,76.0,268360.0,0.00832,0.64,0.8640000000000001,0.0,7.0,0.123,-6.5760000000000005,1.0,0.0315,102.026,0.7
1119,Hallelujah,74.0,413320.0,0.921,0.3389999999999999,0.143,0.000636,0.0,0.372,-10.78,1.0,0.0317,101.213,0.0948
1120,Alright,73.0,180880.0,0.000479,0.467,0.958,0.1989999999999999,4.0,0.299,-4.808,0.0,0.0775,145.92,0.701
1121,,74.0,256880.0,0.00328,0.635,0.435,6.78e-06,3.0,0.071,-7.521,1.0,0.031,76.098,0.4589999999999999
1122,Sabotage,73.0,178440.0,0.032,0.324,0.938,0.0321,6.0,0.0961,-7.332000000000001,0.0,0.102,168.13099999999997,0.5429999999999999
1123,Bullet With Butterfly Wings,18.0,257706.0,5.01e-05,0.389,0.705,0.86,10.0,0.09,-10.331,0.0,0.0553,122.154,0.555
1124,Interstate Love Song,73.0,193613.0,0.000552,0.214,0.947,0.00352,4.0,0.238,-5.053,1.0,0.0507,170.616,0.483
1125,Every You Every Me,69.0,213800.0,2.7e-05,0.478,0.923,0.7190000000000001,10.0,0.325,-7.547000000000001,1.0,0.0569,133.134,0.165
1126,Lump,70.0,,0.00468,0.499,0.873,0.0,6.0,0.165,-3.902,1.0,0.0386,142.726,0.8640000000000001
1127,Glycerine - Remastered,28.0,266493.0,0.0325,0.427,0.337,0.00215,5.0,0.0872,-11.38,1.0,0.0324,114.075,0.0849
1128,Epic,69.0,293653.0,0.0222,0.358,0.893,0.0524,4.0,0.126,-7.486000000000001,0.0,0.12,174.238,0.262
1129,,26.0,162493.0,1.35e-05,0.4429999999999999,0.8959999999999999,0.000101,9.0,0.369,-6.162999999999999,1.0,0.0457,134.145,0.733
1130,Closer,69.0,373306.0,0.000365,0.5589999999999999,0.725,0.5529999999999999,10.0,0.1119999999999999,-8.631,0.0,0.0426,90.012,0.501
1131,The Distance,63.0,179600.0,0.0095,0.456,0.752,0.00145,11.0,0.0573,-8.121,0.0,0.09,183.569,0.897
1132,Stupid Girl,59.0,258133.0,0.00336,0.588,0.804,0.00172,11.0,0.0358,-4.006,1.0,0.0333,120.015,0.736
1133,Hedonism - Just Because You Feel Good,62.0,207360.0,0.0874,0.563,0.536,0.000105,10.0,0.1639999999999999,-9.488,1.0,0.0286,81.094,0.312
1134,Would?,72.0,206773.0,0.000332,0.305,0.8320000000000001,2.4e-05,6.0,0.091,-7.981,1.0,0.0398,100.677,0.585
1135,Hunger Strike - 25th Anniversary Mix,63.0,246266.0,0.0249,0.384,0.733,2.61e-05,7.0,0.114,-6.522,1.0,0.0318,137.834,0.314
1136,Tomorrow - Remastered,67.0,266280.0,0.000658,0.292,0.7140000000000001,0.000109,2.0,0.102,-4.919,1.0,0.0316,151.412,0.462
1137,Cannonball,68.0,213693.0,0.00915,0.502,0.758,0.7829999999999999,3.0,0.284,-9.76,1.0,0.0407,112.508,0.7290000000000001
1138,Popular,61.0,220586.0,0.0075099999999999,0.444,0.884,8.94e-05,7.0,0.1159999999999999,-6.104,1.0,0.119,94.82,0.296
1139,9 to 5,75.0,162466.0,0.416,0.5539999999999999,0.7829999999999999,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,0.813
1140,All I Am,87.0,218868.0,0.0445,0.74,0.669,0.0,0.0,0.184,-5.199,1.0,0.0373,122.007,0.536
1141,Save Tonight,40.0,242733.0,9.44e-05,0.545,0.6990000000000001,5.79e-05,0.0,0.12,-8.76,,0.0338,119.589,0.6
1142,Heart to Love,59.0,197666.0,0.0423,0.518,0.73,0.000788,0.0,0.11,-6.232,0.0,0.0409999999999999,98.966,0.591
1143,Everywhere,31.0,222733.0,0.218,0.69,0.54,0.00657,4.0,0.115,-10.515999999999998,1.0,0.0317,114.846,0.764
1144,Guiding Light,73.0,217633.0,0.0632,0.5539999999999999,0.667,1.4300000000000002e-05,7.0,0.0686,-9.343,1.0,0.0439,100.017,0.281
1145,In the Morning,55.0,152520.0,0.0252,0.644,0.777,0.0,6.0,0.0554,-6.165,0.0,0.0284,126.257,0.966
1146,breathin,94.0,198160.0,0.0211,0.568,0.6559999999999999,1.3699999999999998e-05,8.0,0.213,-5.412999999999999,1.0,0.0433,100.049,0.364
1147,I'm Yours,86.0,242186.0,0.595,0.6859999999999999,0.457,0.0,11.0,0.105,-8.322000000000001,1.0,0.0468,150.953,0.718
1148,Send My Love (To Your New Lover),75.0,223080.0,0.0415,0.69,0.524,3.16e-06,6.0,0.17,-8.39,0.0,,164.023,0.562
1149,Fake Friends,67.0,174774.0,0.00418,0.629,0.596,0.0,0.0,0.286,-4.44,1.0,0.193,172.032,0.649
1150,Down Under,76.0,220866.0,0.0485,0.746,0.79,0.0261,11.0,0.0534,-4.7,0.0,0.0257,107.231,0.8909999999999999
1151,Love Someone,87.0,205463.0,0.161,0.55,0.415,0.0,9.0,0.108,-6.557,0.0,0.052,172.065,0.2739999999999999
1152,Let You Love Me,90.0,190000.0,0.288,0.531,0.8540000000000001,0.0,10.0,0.0773,-3.149,1.0,0.198,94.419,0.456
1153,Superstition - Single Version,67.0,244826.0,0.0179,0.647,0.742,0.000594,8.0,0.046,-8.788,1.0,0.0953,100.645,0.868
1154,Head Held High,68.0,214880.0,0.00818,0.527,0.941,2.37e-06,6.0,0.397,-3.3760000000000003,1.0,0.0551,94.056,0.44
1155,Are You Ready For Love - '79 Version Radio Edit,60.0,210500.0,0.266,0.8059999999999999,0.74,0.00237,2.0,0.1369999999999999,-4.695,1.0,0.0313,116.507,0.7390000000000001
1156,The Way I Am,83.0,186080.0,0.314,0.755,0.769,2.38e-06,10.0,0.0628,-5.658,0.0,0.186,114.966,0.642
1157,Breakfast At Tiffany's,70.0,257186.0,0.113,0.624,0.826,0.0,2.0,0.0938,-5.534,1.0,0.0287,110.372,0.526
1158,Out Of Our Heads,59.0,173071.0,0.0242,0.672,0.953,0.0,10.0,0.0526,-2.82,1.0,0.105,117.045,0.633
